熟地黃 陳皮 烏藥 黑牽牛 石楠藤 杏仁 當歸 肉蓯蓉 木瓜 續斷 牛膝 赤芍
木瓜 附子 磁石 甘遂 白牽牛 羌活 陳皮 防己 巴戟天 八角茴香 木香 地龍 乾薑 全蠍 防風
木瓜 雀 附子 菟絲子 補骨脂 沉香 木香 天雄 石斛 肉蓯蓉 天麻 蒺藜 羌活 八角茴香
木瓜 硇砂
木瓜 薑黃 陳皮 黑牽牛 蓬莪朮 萊菔子
木瓜 川烏 牛膝 萆薢 茴香 羌活 青皮 大青鹽 狗脊 巴戟天 海桐皮
木瓜 白朮 白芷 黃連 附子 石膏 赤石脂 桑白皮 桂枝 川芎 當歸 白豆蔻 芍藥 黃芩 龍骨
木瓜 木香 檳榔 生薑 甘草 黑豆 人參
木瓜 木香
木瓜 蜜 生薑
木瓜 生薑 吳茱萸
木瓜 桂枝
木瓜 青銅錢 烏梅
木瓜 木香 陳皮 人參 大腹
木瓜 訶子 大腹皮 吳茱萸 陳皮
木瓜 白朮 藿香 甘草 五味子 茯苓 陳皮 草豆蔻 人參 乾薑
木瓜 生薑
米鬥子 木瓜 乾薑 甘草
木瓜 吳茱萸 陳皮 高良姜 檳榔
木瓜 吳茱萸 茴香 甘草
木瓜
木瓜 白芷 厚樸 白朮 木香 桂枝 黃連 當歸 縮砂蜜 龍骨 訶子 陳皮 杏仁 赤石脂
木瓜 白朮
木瓜 吳茱萸 乾薑 桂枝 木香 白檳榔
吳茱萸 木瓜 檳榔
木瓜 桂心
木瓜
木瓜 檳榔 人參 赤茯苓 桑白皮 羚羊角 吳茱萸 木通 紫蘇
木瓜 紫荊皮 香附
木瓜 車前子 罌粟殼
木瓜 檳榔 桑白皮 紫蘇 木香 半夏 枳殼 羚羊角 防風
木瓜 高良姜 陳皮 桂心 訶子 沉香 厚樸 甘草 半夏
木瓜 桂心 麥冬
木瓜 桂心 草豆蔻
木瓜 艾葉 當歸 木香 桂心 訶子 肉豆蔻 人參 白朮 陳皮 厚樸
吳茱萸 木瓜 檳榔 生薑
吳茱萸 生薑 木瓜 茴香 甘草 山茱萸
宣木瓜 沒藥 乳香
巴戟天 肉蓯蓉 附子 補骨脂 椒紅 牛膝 茴香 防風 木香 青橘皮
木瓜 黑豆 陳皮 吳茱萸 附子 桂枝 川芎 羌活 肉豆蔻 檳榔
木瓜 硇砂 菊花 地骨皮 骨碎補 牛膝 吳茱萸 胡椒 蓽澄茄
木瓜 艾葉 花椒 乾薑 炮附子
木瓜 硇砂 菊花 地骨皮 骨碎補 牛膝 吳茱萸 胡椒 蓽澄茄
木瓜 牛膝 天麻 全蠍
木瓜 粳米
檳榔 木香 木瓜 吳茱萸
吳茱萸
木防己 大黃 人參 葶藶子 杏仁
木防己 桂枝 人參 芒硝 茯苓
木防己 石膏 桂枝 人參
木防己 甘草 桂心 茯苓 黃芪 生薑 白朮 芍藥
木防己 羌活 防風 羚羊角 桂心 荊芥 薏苡仁 麻黃 桑寄生 松節 甘草
木香 益智 沉香 蓬莪朮 草豆蔻 白豆蔻
黃芪 當歸 木連 豨薟草 蒼耳子 紫花地丁 生地黃 玄參 牽牛 柴胡 赤芍
皂角 天南星 半夏 白附子 枯礬
木乳 蒺藜 黃芪 人參 枳殼 甘草
木乳 貝母 甘草 杏仁
木乳 旋覆花 枳殼 石膏 甘菊 防風 川芎 甘草 荊芥
皂莢根皮 貝母 枳殼 麻黃 百合 甘草
木乳 麻黃 梔子 甘草 貝母 百合 杏仁 桑白皮 款冬花 紫菀
白藥子 細辛 藿香 赤茯苓 甘草
木香 人參 黃芪 防風 牛膝 甘草 當歸 荊芥 巴戟天 半夏 鱉甲 桂枝 茯苓 秦艽 柴胡 附子 羌活 枳殼 全蠍 肉豆蔻 熟地黃
木香 三稜 石三稜 肉豆蔻 莪朮 雞爪 三稜 青皮 檳榔 巴豆
木香 丁香 砂仁 紅豆 乾薑 甘松 高良姜 厚樸 香附 枳實 枳殼 萊菔子 荊三稜 三稜 雞爪 三稜 檳榔 青皮 陳皮 莪朮 神曲 麥芽 甘草 牽牛 蒼朮 蓽澄茄 白豆蔻 雷丸 青木香 藕節
木香 三稜 檳榔 烏梅 縮砂仁 青皮 巴豆
芫花 三稜 青皮 陳皮 茴香 乾漆 蓬莪朮 硇砂 乾薑 桂枝 檳榔 巴豆
芫花 三稜 青皮 乾漆 木香 大黃
木香 三稜 補骨脂 牽牛子 丁香樹皮 乾漆 陳皮 烏梅 五靈脂 巴豆霜 沉香
木香 枳殼 白芷 蓬莪朮 白朮 益智仁 神曲 三稜 甘草 桂枝 青橘皮
黑牽牛 大腹皮 檳榔 木香 雷丸 大黃 草木灰 三稜 蓬術
木香 三稜 甘草 青皮 山藥 茯苓
木香 檳榔 大黃 桂枝 火麻仁 乾薑 訶子 枳殼 山茱萸 牛膝 附子 萆薢 川芎 獨活 羚羊角 前胡 牽牛子
木香 檳榔 桂枝 附子 萆薢 芍藥 鬱李仁
木香 肉豆蔻 陳皮 乾薑 附子 鬱李仁 麥冬 艾 鱉甲 神曲 柴胡 厚樸 鍾乳 桂枝
木香 沒藥 附子 烏藥 蒺藜 天南星 白附子 硇砂 木瓜
木香 陳皮 萊菔子 青皮 桂枝 牽牛子
木香 丁香 巴豆 硇砂 大棗 烏梅
木香 蓽澄茄 牽牛子 檳榔 補骨脂
木香 石楠 肉蓯蓉 牛膝 石菖蒲 八角茴香 苦楝子
木香 檳榔 羌活 桂枝 陳皮 大黃 牽牛子
木香 檳榔 川芎 羌活 大黃 附子 人參 枳殼 牽牛子 陳皮
木香 白芷 全蠍 阿魏 當歸 漏蘆
木香 莎草根 蓬莪朮 青皮 甘松 甘草
木香 附子 硇砂
木香 肉豆蔻 青皮 檳榔
木香 青皮 蓬莪朮
木香 丁香 縮砂仁 肉豆蔻 訶子 藿香 赤石脂
木香 烏頭 當歸 烏梅
木香 訶黎勒
木香 草烏 肉豆蔻 胡粉 巴豆
木香 訶子 人參 檳榔 大黃 鬱李仁 赤茯苓 枳殼 芍藥 芒硝 紫蘇子 乾薑
木香 川椒 乾薑
木香 硇砂 附子 高良姜 胡椒 硫黃 巴豆
木香 檳榔 赤芍 枳殼 訶子 桂心 陳皮 吳茱萸
木香 甘草 白朮 陳皮 天南星 半夏 白芷 乾薑
木香 吳茱萸 青皮 巴豆 硇砂
木香 肉豆蔻 縮砂仁 赤石脂
木香 羌活 川芎 鬱李仁 桂心 檳榔 大黃
木香 桂心 檳榔 訶子 桃仁 枳殼
枳殼 木香 大黃 檳榔 川芎 鬱李仁
木香 補骨脂 高良姜 縮砂仁 厚樸 赤石脂 陳皮 桂枝 白朮 胡椒 吳茱萸 檳榔 肉豆蔻
木香 草豆蔻 檳榔 青皮 陳皮 肉豆蔻 三稜
木香 升麻 白朮 芍藥 枳殼 茯苓 大黃 檳榔
木香 苦楝子 蓬莪朮 八角茴香 桂心
木香 犀牛角 幹地黃 葳蕤 杜仲 沉香 白朮 石膏 當歸 川芎 知母 柴胡 肉蓯蓉 檳榔 八角茴香 人參 茯苓 附子
木香 訶子 龍骨 附子 黃連 乾薑 當歸 吳茱萸
木香 海蛤殼 桂枝 檳榔 訶子 漢防己 桑白皮 旋覆花 鬱李仁
木香 檳榔 大黃 火麻仁 牛膝 枳殼 訶子 桂心 紫蘇子 萆薢 羚羊角 獨活 前胡 防風 赤芍
木香 桂心 升麻 白朮 大黃 厚樸 知母 檳榔 芒硝
木香 人參 青皮 檳榔 吳茱萸 訶子 草豆蔻 桂心 鬱李仁
木香 附子 巴豆 檳榔 吳茱萸 桂心 麝香
木香 莎草根 三稜 白朮 沉香 硇砂 茶葉 益智仁 桂枝 丁香 烏梅 巴豆 肉豆蔻
木香 三稜 人參 茯苓
木香 肉豆蔻 檳榔 巴豆 乾薑 半夏 硃砂 陳皮
木香 人參 茯苓 檳榔 白朮 乾薑 陳皮 訶子 桂枝 鬱李仁 甘草 吳茱萸
木香 肉豆蔻 人參 茯苓 桂枝 檳榔 阿魏 丁香
木香 檳榔 訶子 丁香 桂心 牽牛子 麝香 大腹皮 桃仁 陳皮 吳茱萸
木香 附子 巴豆 蟾蜍 青皮 肉豆蔻 硃砂 人參
木香 茯苓
木香 肉豆蔻 牽牛
木香 川烏
木香 訶子 肉豆蔻 麝香
木香 附子 赤石脂 吳茱萸 縮砂仁 訶子 高良姜 陳皮 當歸 草豆蔻 白朮 厚樸
丁香 肉豆蔻 五靈脂 木香 巴豆
木香 人參 茯苓 青皮 陳皮 肉豆蔻 三稜
木香 綠礬 百藥煎 蒸餅 陳皮 厚樸 蒼朮 甘草 大棗 鐵
木香 大黃 枳殼 厚樸 桃仁 檳榔 當歸
木香 人參 白朮 甘草 枳殼 乾薑 麥芽 檳榔
木香 肉豆蔻 砂仁 麝香 續隨子 蟾蜍
木香 檳榔
木香 青皮 砂仁 巴豆 杏仁 烏梅 黃蠟
木香 豆豉 巴豆
木香 蓬莪朮 縮砂仁 青皮 硃砂
木香 訶黎勒
木香 白檳榔 大黃 枳實 附子 乾薑 芒硝
木香 茯神 人參 白朮 枳殼 當歸 三稜 知母 鱉甲 大黃 生薑 檳榔 桂枝
木香 牽牛子 防己 陳皮 檳榔 訶子 羚羊角
木香 檳榔 陳皮 丁香 三稜 乾薑 蓬莪朮 巴豆 硇砂
木香 蓽澄茄 附子 乾薑 吳茱萸 桂心 訶子 硫黃 陳皮
木香 鱉甲 三稜 赤芍 大黃 陳皮 蒼朮 桔梗 檳榔 鬱李仁 柴胡
木香 青黛 檳榔 豆蔻 麝香 續隨子 蝦蟆
木香 鶴蝨 檳榔 訶子 蕪荑 附子 乾薑 大黃
木香 桂枝 三稜 蓬莪朮 胡椒 青皮 檳榔 訶子 大黃 白牽牛
木香 檳榔 桂心 訶子 白朮 當歸 赤芍 厚樸 神曲 陳皮 草豆蔻
木香 丁香 乾薑 麥芽 陳皮 巴豆
木香 檳榔 肉豆蔻 大黃 牽牛子 鬱李仁 續隨子 木通 胡椒
木香 常山 牡蠣 大黃 知母 麻黃 鱉甲 烏梅 當歸 硃砂
木香 乾薑 烏頭 桂枝
木香 白堊 肉豆蔻 丁香 乾薑 訶子 龍骨 黃連
木香 桂枝 檳榔 八角茴香 蓬莪朮 桃仁 萊菔子 青皮 厚樸
木香 犀牛角 芍藥 連翹 白蘞 射幹 海藻 烏梢蛇 玄參 大黃 昆布
木香 肉豆蔻 草豆蔻 小蒜 石菖蒲 神曲 幹椿皮 麥芽 阿魏
木香 硇砂 茴香 牽牛子 丁香 沉香 青橘皮
木香 八角茴香 縮砂仁 青皮 蓬莪朮 紅豆 高良姜 苦楝子 丁香樹皮 陳皮 桔梗 芍藥 益智 五味子 桂枝 甘草 胡椒
木香 硼砂 白礬 鉛丹 龍骨
木香 升麻 鱉甲 甘草 玄參 豬苓 犀牛角 檳榔 豉
木香 黃連 訶子 沒食子 赤石脂 厚樸 當歸
木香 當歸 白朮 白芷 川芎 檳榔 桂心 桃仁 乾薑 厚樸 芫花
木香 三稜 檳榔 桂心 附子 沒藥 阿魏 桃仁 鱉甲 川芎 虻蟲 水蛭 當歸 牡丹 赤芍 硇砂 大黃 乾漆
木香 蠍梢 胡椒 青皮 陳皮 萊菔子 草豆蔻
木香 丁香 肉豆蔻 補骨脂 蓽澄茄 桂枝 益智 青皮 三稜 蓬莪朮 葫蘆巴 檳榔 硇砂
木香 大黃 桂心 檳榔 青皮 巴豆
木香 蓬莪朮 三稜 巴豆 硃砂
木香 巴豆 乾漆 吳茱萸 檳榔 附子 豬牙皂 蕪荑 當歸 桂心 乾薑
木香 昆布 海藻 乾薑 細辛 海蛤殼 川椒
木香 草豆蔻 檳榔 青皮 半夏 乾薑
木香 青皮 檳榔 桂心 乾薑 人參 細辛 吳茱萸 川烏 貝母
硫黃 玄精石 滑石 寒水石 甘草 白礬 芒硝 麵粉
熟地黃 山茱萸 白朮 防己 紫花地丁 荊芥 生地黃 牡丹皮 甘草
膽南星 硃砂 牛黃 白僵蠶 豬牙皂 冰片 麝香
松香 川烏 草烏 蒼朮 桂枝 白芥子 乾薑 蓖麻子 血餘
槐角 側柏葉 陳皮 枸杞
香附 香附 當歸 熟地黃 生地黃 白芍 川芎 白朮 甘草 棗核 人參 茯苓 天冬 益母草 山茱萸 化橘紅 延胡索 阿膠 黃芩 砂仁
人參 白朮 茯苓 炙甘草 陳皮 青皮 川芎 神曲 半夏
木香 訶子 桂枝 枳殼 芍藥 柴胡 檳榔 厚樸 大黃
補骨脂 小茴香 葫蘆巴 川楝子 續斷 桃仁 杏仁 山藥 茯苓
人參 黃芪 當歸 熟地黃 炙甘草 丁香 桂枝 乾薑 附子
當歸 甘草 芍藥 人參 桂心 黃芩 乾薑 大棗 大黃
黃芪 厚樸 陳皮 白朮 訶子 防風 甘草 桂枝 細辛
半夏 紫菀 款冬花 蜜 桂心 生薑 細辛 阿膠 甘草
羌活 防風 蒼朮 細辛 川芎 白芷 生地黃 黃芩 甘草
蘆薈 胡黃連 當歸 龍膽草 芍藥 川芎 蕪荑 木香 甘草
黃連 荊芥 黃芩 連翹 牛蒡子 薄荷 木通 山梔 甘草
白朮 白芍 茯苓 人參 陳皮 川芎 甘草 黃芪 當歸 半夏 山楂 麥冬
香附 當歸 芍藥 川芎 生地黃 陳皮 白朮 黃芩 小茴香
人參 白朮 茯苓 炙甘草 橘紅 山楂 神曲 黃連 白豆蔻
犀牛角 梔子 木通 黃芩 大黃 黃連 甘草 川芎 車前子
黃連 金銀花 連翹 芍藥 山梔 白芷 當歸 防風 甘草
延胡索 桂枝 乾薑 丁香 茯苓 甘草 蒼朮 檳榔 羌活
木香 肉豆蔻 厚樸 麝香 硃砂 檳榔 桂枝 半夏 乳香
桑皮 陳皮 肉桂 杏仁 烏梅 薄荷 甘草 紫蘇 茅根 大腹皮
薄荷 貝母 橘紅 甘草 紫蘇 杏仁 檳榔 麻黃 半夏 桑葉 烏梅 肉桂
當歸 白芷 甘草 瓜蔞 黃芩 生地黃 赤芍 熟地黃 川芎
青鹽 細辛 延胡索 高良姜 蓽茇 胡椒 麝香 乳香 雄黃
大腹皮 桂枝 甘草 紫蘇 杏仁 桑白皮 麻黃 陳皮 薄荷
麻黃 薄荷 大腹皮 紫蘇 陳皮 杏仁 桑白皮 桂枝 枳殼 甘草
菟絲子 黃連 蒲黃 芒硝 肉蓯蓉
熟地黃 附子 肉豆蔻 乾薑 吳茱萸 補骨脂 蓽茇 五味子 甘草
大黃 黃芩 白芷 寒水石 白蘞 黃柏 石膏 赤石脂 黃連
補骨脂 杜仲 當歸 巴戟天 萆薢 木香 蒼朮 八角茴香 胡桃
人參 巴戟天 葳蕤 半夏 烏藥 秦艽 陳皮 附子 天麻
細辛 射幹 半夏 麻黃 黃芩 白芍 五味子 款冬花 甘草
赤芍 白芷 當歸 川芎 大黃 甘草 生地黃 瓜蔞 黃芩
梔子 葛根 葶藶子 瓜蔞 川椒 瓜蒂 鐘乳石 凝水石 牡蠣 澤瀉 白朮
附子 狼牙草 巴豆 人參 乾薑 吳茱萸
蒼朮
銅青
當歸 熟地黃 芍藥 茯苓 炙甘草 乾薑 桂枝 北細辛 吳茱萸
茯苓 甘遂 葶藶子 白芍 防風 芫花
白丁香 丁香 密陀僧 鉛粉 硫黃
丁香 白丁香 密陀僧 輕粉
丁香 白丁香 沒食子 硫黃 密陀僧
丁香 赤小豆 丁香
胡麻 苦參 荊芥 防風 羌活 升麻 獨活 風藤 木通 黃柏 當歸 白芷 柴胡 白僵蠶 蟬蛻 川芎 蒺藜 大風子
木香 人參 赤茯苓 甘草 川椒 桂心 細辛 赤芍 陳皮 大黃 乾薑 附子 鬱李仁 厚樸 訶子
木香 肉豆蔻 訶子 檳榔 桂心 麝香
木香 三稜 五靈脂 芫花 百草霜 硼砂 皂莢
木香 桂心 五靈脂 乾薑 香墨 巴豆 豬牙皂
木香 桂枝 大戟 三稜 附子 乾薑 芒硝 乾漆 青皮 輕粉 巴豆
木香 肉豆蔻 大黃 檳榔 乾薑 蓬莪朮 香墨 巴豆
木香 白朮 檳榔 高良姜 益智仁 紅豆蔻 草豆蔻 神曲 吳茱萸 青皮 蓬莪朮 枳殼
木香 鱉甲 牽牛子 大黃 赤茯苓
木香 枳殼 檳榔 芍藥 防風 黃芪 牛膝 茯苓 附子 桂枝 大黃 訶子
木香 沒藥 烏藥 天南星 白附子 附子 烏頭 蒺藜
雞心 檳榔 陳皮 青木香 人參 厚樸 肉桂 附子 羌活 三稜 獨活 乾薑 甘草 川芎 大黃 芍藥 牽牛子 肉豆蔻
木香 檳榔 陳皮 商陸 木通
香附 蒼朮 木賊 川烏 木香
木香 附子 大黃 厚樸 人參 芍藥 桂枝 三稜 獨活 乾薑 川芎 羌活 甘草 陳皮 檳榔
木香 桂心 川芎 羌活 附子 大黃 檳榔 乾薑 鬱李仁 牽牛子 青橘皮
木香 肉豆蔻 青皮 檳榔
木香 蟬蛻 肉豆蔻 鉛丹 硃砂 夜明砂 麝香 赤石脂 黃連 蝦蟆 蝸牛
木香 蓬莪朮 白朮 人參 當歸 麝香 白芍
木香 三稜 牽牛子 人參 青皮 草豆蔻 檳榔 赤茯苓 鬱李仁
木香 赤石脂 蟬蛻 麝香 肉豆蔻 黃連 鉛丹 蝦蟆 熊膽 夜明砂 蟾蜍
木香 麝香 胡黃連 蘆薈 蟾頭 香墨 青黛 雄黃 熊膽 使君子
木香 川芎 當歸 桔梗 黃芩
木香 檳榔 大黃 火麻仁 牽牛子 鬱李仁 枳殼
木香 檳榔 大黃 桂心 巴豆霜 川烏
木香 枳殼 大黃 牽牛子 訶子
木香 訶子 白朮 附子 蕪荑 高良姜 厚樸 肉豆蔻 乾薑 甘草
黃連 肉豆蔻 木香
木香 硃砂 檳榔 代赭石 鱉甲 杏仁 三稜 巴豆 當歸 犀牛角
木香 胡黃連 當歸 訶子 青皮 麝香
木香 鱉甲 琥珀 柴胡 白朮 乾薑 陳皮 人參 桂心 吳茱萸 厚樸 當歸 赤芍 三稜 延胡索 附子 川芎 牡丹 熟地黃
木香 地榆 當歸 甘草 黃連 枳殼 黃芪 犀牛角
木香 檳榔 硼砂 青皮 吳茱萸 巴豆
木香 訶子 黃芪 鱉甲 白朮 赤茯苓 桂心 枳殼 陳皮 當歸 檳榔 五味子
木香 訶子 縮砂仁 丁香 肉豆蔻 人參 甘草 乾薑 厚樸
木香 大黃 硫黃
地膽 斑蝥 紅娘子 巴豆 川楝子 川椒 茴香 木香
木香 鱉甲 茯苓 柴胡 半夏 桔梗 枳殼 五味子 陳皮 黃芪 桃仁 白芍
木香 青皮 桂心 白朮 益智仁 肉豆蔻 細辛 吳茱萸 乾薑
木香 茯苓 茴香 益智仁 陳皮 蒼朮 香附
木香 硇砂 蓬莪朮 胡椒 乾漆 半夏 桂心 縮砂仁 青皮 附子 三稜 乾薑
木香 丁香 三稜 莪朮 青皮 陳皮 檳榔 白豆蔻 巴豆肉
木香 乳香 硃砂 甘遂 檳榔 葫蘆
木香 蕪荑 青皮 萊菔子 訶子 麥芽
木香 牽牛子 皂莢
木香 乾薑 當歸 附子 羌活 桂心 天仙子
木香 青皮 芫花
青木香 紫葛 紫參 玄參 丹參 苦參 人參 石膏 代赭石 細辛 桂心 獨活 肉蓯蓉 乾薑 齊鹽 吳藍 巴豆
木香 鱉甲 桂心 吳茱萸 訶子 檳榔 枳實 牽牛子
木香 乾薑 草豆蔻 桂心 當歸 陳皮 附子 巴豆
木香 川烏 附子 乾薑 巴豆 當歸
木香 羌活 檳榔 桂心 青皮 蓬莪朮
木香 白朮 人參 赤茯苓 吳茱萸 乾薑 桂心 陳皮 訶子 檳榔 神曲 麥芽 當歸 大黃 桔梗
木香 青皮 陳皮 羌活 半夏 檳榔 桔梗 枳實 厚樸 白朮 甘草
大黃 木香 鱉甲
木香 三稜 芫花 檳榔 厚樸 乾薑 桂枝 陳皮
木香 乾漆 肉豆蔻 三稜 青皮 陳皮 桂枝 檳榔 補骨脂 牽牛子
木香 肉豆蔻 訶子 巴豆 淡豆豉
木香 川烏 皂角 縮砂仁 巴豆霜
木香 荊芥 川烏
烏梅 木香 百草霜 絲瓜 黃連 柏皮 黃芩 梔子 當歸 大黃 半夏 枳殼 陳皮
青木香 丁香 燻陸香 白礬 麝香
三稜 蓬莪朮 木香 丁香 陳皮 神曲 芫花
南木香 三稜 豬苓 澤瀉 川楝子 正陳皮 香附米 青皮
青橘皮 牽牛 木香
香附 三稜 莪朮 丁香樹皮 甘松 檀香 甘草 綠豆 薑黃
香附 南木香 縮砂仁 甘草 三稜 薑黃
白附子 白豆蔻 薑黃 縮砂仁 木香 丁香 甘草
木香 甘松 甘草 香附 蓬莪朮
木香 赤茯苓 木豬苓 澤瀉 半夏 枳殼 紫蘇子 檳榔
沉香 大黃 丁香 木香 陳皮 三稜 蓬莪朮 青皮 巴大豆 烏梅
木香 三稜 青皮 補骨脂 黑牽牛
枳實 柴胡 木香 陳皮 甘草 半夏 草豆蔻 當歸 紅花 香附
木香 白朮 陳皮 桔梗 大腹皮 茯苓 人參 砂仁 青皮 藿香 薑黃 檀香 白果
木香 半夏 丁香 白僵蠶 白朮 青皮 陳皮
木香 半夏 肉豆蔻 藿香 丁香 白朮
木香 射幹 羚羊角 犀牛角 檳榔 玄參 桑白皮 升麻 半夏 厚樸 陳皮 赤茯苓
木香 沉香 丁香 肉豆蔻 硃砂 麝香 檳榔 桂枝 厚樸 乳香 半夏
黃連 甘草 木香
川芎 當歸 陳皮 炮姜
白朮 白豆蔻 縮砂仁 訶子 藿香 丁香 木香
木香 白朮 半夏曲 檳榔 茯苓 甘草
木香 丁香 半夏曲 白朮 檳榔 茯苓 炙甘草
訶黎勒 厚樸 當歸 木香 乾薑 白朮
木香 丁香樹皮 丁香 青木香 枳實 枳殼 青皮 陳皮 大黃 薑黃 黑牽牛 巴豆 茵陳 麥芽 皂角
木香 乳香 丁香 八角茴香 川楝子 補骨脂 葫蘆巴 荊三稜 香附 甘草 杜仲
大黃 檳榔 厚樸 白芍 黃連 當歸 茯苓 芒硝 木香
三稜 蓬莪朮 青皮 陳皮 白朮 檳榔 枳殼 木香 半夏 茯苓 葛根
枳實 厚樸 檳榔 黃連 黃芩 黃柏 大黃 木香 黑牽牛
木香 白芍 當歸 枳殼 檳榔 大黃 黃連
川芎 當歸 人參 肉桂 三稜 蓬莪朮 青皮 神曲 厚樸 麥芽 乾薑 小茴香 木香 陳皮 甘草 枳殼
黃連 木香 乾薑 乳香
木香 乾薑 桂枝 芍藥 白朮 枳殼 陳皮 甘草
木香 桂枝 檳榔 赤芍 吳茱萸 當歸
青木香 燻陸香 丁香 白礬 麝香
青木香 高良姜 白豆蔻
木香 檳榔 芍藥 厚樸 桂枝 羌活 三稜 獨活 川芎 大黃 乾薑 人參 附子 陳皮
木香 檳榔 赤茯苓 鬱李仁 牛膝 吳茱萸 大黃 桂枝
木香 草豆蔻 陳皮 神曲 白朮 蓽茇 桂枝 厚樸 人參 柴胡 甘草 桃仁
木香 白朮 乾薑 厚樸 龍骨 當歸 訶黎勒
木香 桂枝 芍藥 白朮 陳皮 枳殼 甘草
木香 桔梗 人參 茯苓 枳殼 桂枝 甘草 檳榔
木香 半夏 人參 赤茯苓 白朮 乾薑 甘草 桂枝 厚樸 枳殼 陳皮 草豆蔻 檳榔 訶黎勒
木香 枸杞 沉香 山藥 附子 天麻 半夏 秦艽 當歸 鱉甲 黃芪 牛膝 羌活 枳殼 巴戟天 茯苓 肉豆蔻 柴胡 人參 甘草
木香 鬼箭羽 桔梗 紫蘇 當歸 白檳榔
木香 訶子 檳榔 厚樸 青皮 白朮 人參 桂枝 赤茯苓
木香 檳榔 烏頭 細辛 當歸 吳茱萸 枳殼 甘草
木香 檳榔 細辛 赤茯苓 人參 芍藥 當歸 桂枝 前胡 青橘皮
木香 青皮 白豆蔻 鬱李仁
木香 沉香 鱉甲 升麻 燻陸香 藜蘆 雄黃 吳茱萸 甘草
木香 沒藥 烏頭 當歸 五加皮 沒食子 桂枝 血竭 檳榔 赤芍
木香 羚羊角 赤茯苓 陳皮 犀牛角 半夏 獨活 龍骨 吳茱萸 烏梅
木香 五加皮 桑白皮 檳榔 桃仁 鬱李仁 松節 薏苡仁 陳皮
木香 沉香 青皮 三稜 桂枝 當歸 檳榔 厚樸
木香 陳皮 人參 神曲 甘草 大棗 厚樸 麥芽 蓬莪朮
木香 枳殼 旋覆花 白朮 桑白皮 半夏曲 人參 赤茯苓 檳榔 前胡 甘草 細辛
木香 陳皮 厚樸 半夏 白朮 甘草 桂枝 大腹皮 黃芪 人參 桔梗 芍藥
木香 黃連 木通 黃柏 枳殼 陳皮 大黃
木香 木瓜 紫蘇
木香 檳榔 陳皮 石榴根 吳茱萸 薏苡
木香 陳皮 白朮 桑白皮 桂枝 木通
木香 當歸 桔梗 吳茱萸 鱉甲 檳榔
木香 桃仁 八角茴香 羌活 青皮 當歸 川芎 烏頭
木香 胡椒 高良姜 甘草 蓬莪朮
木香 人參 附子 甘草 茯苓 草豆蔻 乾薑 神曲 麥芽
木香 藿香 沉香 燻陸香 丁香
木香 木瓜 紫蘇 草豆蔻
青木香 大黃 生黑豆 紅雪
木香 青皮 薑黃 麥芽 甘草 蓬術
木香 吳茱萸 升麻 燻陸香 沉香 雄黃 炙甘草 鱉甲 射幹
木香 枳殼 芍藥 檳榔 桑白皮 黃芪 草豆蔻 枇杷葉 黃連 桂心 人參
青木香 瓜蔞
木香 高良姜 白朮 桔梗 茯苓
木香 黃連 訶子 龍骨 厚樸
木香 黃連 當歸 附子 吳茱萸 厚樸
木香 白檳榔 紅雪
木香 檳榔 人參 芍藥 桔梗 赤茯苓 訶子 當歸
